resultId,raceId,driverId,constructorId,number,grid,finishPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,forename,surname,driverName,gridPosition,Grand Prix,year
25319,1070,840,117,18,20,14,14,14,0.0,69,\N,\N,61,12,80.93,191.454,12,Lance,Stroll,Lance Stroll,20.0,Mexico City Grand Prix,2021
25320,1070,822,131,77,1,15,15,15,0.0,69,\N,\N,69,1,77.774,199.223,12,Valtteri,Bottas,Valtteri Bottas,1.0,Mexico City Grand Prix,2021
25321,1070,847,3,63,16,16,16,16,0.0,69,\N,\N,61,18,82.016,188.919,12,George,Russell,George Russell,13.0,Mexico City Grand Prix,2021
25322,1070,849,3,6,13,17,17,17,0.0,69,\N,\N,66,17,81.546,190.008,12,Nicholas,Latifi,Nicholas Latifi,17.0,Mexico City Grand Prix,2021
25323,1070,853,210,9,15,18,18,18,0.0,68,\N,\N,61,15,81.402,190.344,13,Nikita,Mazepin,Nikita Mazepin,19.0,Mexico City Grand Prix,2021
25324,1070,854,210,47,14,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,Mick,Schumacher,Mick Schumacher,18.0,Mexico City Grand Prix,2021
25325,1070,852,213,22,17,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Yuki,Tsunoda,Yuki Tsunoda,9.0,Mexico City Grand Prix,2021
25326,1071,1,131,44,10,1,1,1,25.0,71,32:22.9,5542851,46,2,71.982,215.503,1,Lewis,Hamilton,Lewis Hamilton,1.0,São Paulo Grand Prix,2021
25327,1071,830,9,33,2,2,2,2,18.0,71,10.496,5553347,47,3,72.486,214.005,1,Max,Verstappen,Max Verstappen,2.0,São Paulo Grand Prix,2021
25328,1071,822,131,77,1,3,3,3,15.0,71,13.576,5556427,49,4,72.526,213.887,1,Valtteri,Bottas,Valtteri Bottas,3.0,São Paulo Grand Prix,2021
25329,1071,815,9,11,4,4,4,4,13.0,71,39.94,5582791,71,1,71.01,218.453,1,Sergio,Pérez,Sergio Pérez,4.0,São Paulo Grand Prix,2021
25330,1071,844,6,16,6,5,5,5,10.0,71,49.517,5592368,61,7,72.822,213.018,1,Charles,Leclerc,Charles Leclerc,7.0,São Paulo Grand Prix,2021
25331,1071,832,6,55,3,6,6,6,8.0,71,51.82,5594671,63,6,72.71,213.346,1,Carlos,Sainz,Carlos Sainz,6.0,São Paulo Grand Prix,2021
25332,1071,842,213,10,7,7,7,7,6.0,70,\N,\N,53,8,73.227,211.839,11,Pierre,Gasly,Pierre Gasly,5.0,São Paulo Grand Prix,2021
25333,1071,839,214,31,8,8,8,8,4.0,70,\N,\N,48,16,74.43,208.415,11,Esteban,Ocon,Esteban Ocon,11.0,São Paulo Grand Prix,2021
25334,1071,4,214,14,12,9,9,9,2.0,70,\N,\N,37,12,73.922,209.848,11,Fernando,Alonso,Fernando Alonso,10.0,São Paulo Grand Prix,2021
25335,1071,846,1,4,5,10,10,10,1.0,70,\N,\N,53,10,73.761,210.306,11,Lando,Norris,Lando Norris,8.0,São Paulo Grand Prix,2021
25336,1071,20,117,5,9,11,11,11,0.0,70,\N,\N,69,9,73.634,210.668,11,Sebastian,Vettel,Sebastian Vettel,12.0,São Paulo Grand Prix,2021
25337,1071,8,51,7,0,12,12,12,0.0,70,\N,\N,54,5,72.621,213.607,11,Kimi,Räikkönen,Kimi Räikkönen,14.0,São Paulo Grand Prix,2021
25338,1071,847,3,63,17,13,13,13,0.0,70,\N,\N,45,15,74.355,208.626,11,George,Russell,George Russell,18.0,São Paulo Grand Prix,2021
25339,1071,841,51,99,13,14,14,14,0.0,70,\N,\N,44,14,74.227,208.985,11,Antonio,Giovinazzi,Antonio Giovinazzi,15.0,São Paulo Grand Prix,2021
25340,1071,852,213,22,15,15,15,15,0.0,70,\N,\N,62,13,74.204,209.05,11,Yuki,Tsunoda,Yuki Tsunoda,13.0,São Paulo Grand Prix,2021
25341,1071,849,3,6,16,16,16,16,0.0,70,\N,\N,57,18,74.616,207.896,11,Nicholas,Latifi,Nicholas Latifi,17.0,São Paulo Grand Prix,2021
25342,1071,853,210,9,19,17,17,17,0.0,69,\N,\N,36,19,74.954,206.958,12,Nikita,Mazepin,Nikita Mazepin,20.0,São Paulo Grand Prix,2021
25343,1071,854,210,47,18,18,18,18,0.0,69,\N,\N,66,11,73.793,210.215,12,Mick,Schumacher,Mick Schumacher,19.0,São Paulo Grand Prix,2021
25344,1071,817,1,3,11,\N,R,19,0.0,49,\N,\N,40,17,74.443,208.379,75,Daniel,Ricciardo,Daniel Ricciardo,9.0,São Paulo Grand Prix,2021
25345,1071,840,117,18,14,\N,R,20,0.0,47,\N,\N,25,20,75.344,205.887,130,Lance,Stroll,Lance Stroll,16.0,São Paulo Grand Prix,2021
25346,1051,1,131,44,1,1,1,1,25.0,57,24:28.5,5068471,50,2,85.084,227.633,1,Lewis,Hamilton,Lewis Hamilton,1.0,Qatar Grand Prix,2021
25347,1051,830,9,33,7,2,2,2,19.0,57,25.743,5094214,57,1,83.196,232.799,1,Max,Verstappen,Max Verstappen,2.0,Qatar Grand Prix,2021
25348,1051,4,214,14,3,3,3,3,15.0,57,59.457,5127928,48,10,86.682,223.437,1,Fernando,Alonso,Fernando Alonso,5.0,Qatar Grand Prix,2021
25349,1051,815,9,11,11,4,4,4,12.0,57,+1:02.306,5130777,49,3,85.613,226.227,1,Sergio,Pérez,Sergio Pérez,11.0,Qatar Grand Prix,2021
25350,1051,839,214,31,9,5,5,5,10.0,57,+1:20.570,5149041,46,13,87.061,222.464,1,Esteban,Ocon,Esteban Ocon,9.0,Qatar Grand Prix,2021
25351,1051,840,117,18,12,6,6,6,8.0,57,+1:21.274,5149745,44,17,87.356,221.713,1,Lance,Stroll,Lance Stroll,12.0,Qatar Grand Prix,2021
25352,1051,832,6,55,5,7,7,7,6.0,57,+1:21.911,5150382,46,9,86.57,223.726,1,Carlos,Sainz,Carlos Sainz,7.0,Qatar Grand Prix,2021
25353,1051,844,6,16,13,8,8,8,4.0,57,+1:23.126,5151597,46,8,86.555,223.765,1,Charles,Leclerc,Charles Leclerc,13.0,Qatar Grand Prix,2021
25354,1051,846,1,4,4,9,9,9,2.0,56,\N,\N,51,4,85.746,225.876,11,Lando,Norris,Lando Norris,6.0,Qatar Grand Prix,2021
25355,1051,20,117,5,10,10,10,10,1.0,56,\N,\N,53,7,86.434,224.078,11,Sebastian,Vettel,Sebastian Vettel,10.0,Qatar Grand Prix,2021
25356,1051,842,213,10,2,11,11,11,0.0,56,\N,\N,46,11,87.019,222.572,11,Pierre,Gasly,Pierre Gasly,4.0,Qatar Grand Prix,2021
25357,1051,817,1,3,14,12,12,12,0.0,56,\N,\N,50,14,87.198,222.115,11,Daniel,Ricciardo,Daniel Ricciardo,14.0,Qatar Grand Prix,2021
25358,1051,852,213,22,8,13,13,13,0.0,56,\N,\N,50,12,87.043,222.51,11,Yuki,Tsunoda,Yuki Tsunoda,8.0,Qatar Grand Prix,2021
25359,1051,8,51,7,16,14,14,14,0.0,56,\N,\N,53,6,86.358,224.275,11,Kimi,Räikkönen,Kimi Räikkönen,16.0,Qatar Grand Prix,2021
25360,1051,841,51,99,18,15,15,15,0.0,56,\N,\N,40,18,87.823,220.534,11,Antonio,Giovinazzi,Antonio Giovinazzi,18.0,Qatar Grand Prix,2021
25361,1051,854,210,47,19,16,16,16,0.0,56,\N,\N,46,19,88.412,219.065,11,Mick,Schumacher,Mick Schumacher,19.0,Qatar Grand Prix,2021
25362,1051,847,3,63,15,17,17,17,0.0,55,\N,\N,55,5,85.768,225.818,12,George,Russell,George Russell,15.0,Qatar Grand Prix,2021
25363,1051,853,210,9,20,18,18,18,0.0,55,\N,\N,55,16,87.34,221.754,12,Nikita,Mazepin,Nikita Mazepin,20.0,Qatar Grand Prix,2021
25364,1051,849,3,6,17,\N,R,19,0.0,50,\N,\N,44,20,88.732,218.275,29,Nicholas,Latifi,Nicholas Latifi,17.0,Qatar Grand Prix,2021
25365,1051,822,131,77,6,\N,R,20,0.0,48,\N,\N,39,15,87.246,221.992,137,Valtteri,Bottas,Valtteri Bottas,3.0,Qatar Grand Prix,2021
25366,1072,1,131,44,1,1,1,1,26.0,50,06:15.1,7575118,47,1,90.734,244.962,1,Lewis,Hamilton,Lewis Hamilton,1.0,Saudi Arabian Grand Prix,2021
25367,1072,830,9,33,3,2,2,2,18.0,50,11.825,7586943,35,3,91.488,242.943,1,Max,Verstappen,Max Verstappen,3.0,Saudi Arabian Grand Prix,2021
25368,1072,822,131,77,2,3,3,3,15.0,50,27.531,7602649,47,2,91.408,243.155,1,Valtteri,Bottas,Valtteri Bottas,2.0,Saudi Arabian Grand Prix,2021
25369,1072,839,214,31,9,4,4,4,12.0,50,27.633,7602751,47,6,91.797,242.125,1,Esteban,Ocon,Esteban Ocon,9.0,Saudi Arabian Grand Prix,2021
25370,1072,817,1,3,11,5,5,5,10.0,50,40.121,7615239,43,11,92.716,239.725,1,Daniel,Ricciardo,Daniel Ricciardo,11.0,Saudi Arabian Grand Prix,2021
25371,1072,842,213,10,6,6,6,6,8.0,50,41.613,7616731,46,9,92.297,240.813,1,Pierre,Gasly,Pierre Gasly,6.0,Saudi Arabian Grand Prix,2021
25372,1072,844,6,16,4,7,7,7,6.0,50,44.475,7619593,46,4,91.601,242.643,1,Charles,Leclerc,Charles Leclerc,4.0,Saudi Arabian Grand Prix,2021
25373,1072,832,6,55,15,8,8,8,4.0,50,46.606,7621724,37,7,91.851,241.983,1,Carlos,Sainz,Carlos Sainz,15.0,Saudi Arabian Grand Prix,2021
25374,1072,841,51,99,10,9,9,9,2.0,50,58.505,7633623,37,15,92.865,239.34,1,Antonio,Giovinazzi,Antonio Giovinazzi,10.0,Saudi Arabian Grand Prix,2021
25375,1072,846,1,4,7,10,10,10,1.0,50,+1:01.358,7636476,49,8,91.914,241.817,1,Lando,Norris,Lando Norris,7.0,Saudi Arabian Grand Prix,2021
25376,1072,840,117,18,18,11,11,11,0.0,50,+1:17.212,7652330,45,14,92.804,239.498,1,Lance,Stroll,Lance Stroll,18.0,Saudi Arabian Grand Prix,2021
25377,1072,849,3,6,16,12,12,12,0.0,50,+1:23.249,7658367,49,12,92.751,239.635,1,Nicholas,Latifi,Nicholas Latifi,16.0,Saudi Arabian Grand Prix,2021
25378,1072,4,214,14,13,13,13,13,0.0,49,\N,\N,46,5,91.633,242.558,11,Fernando,Alonso,Fernando Alonso,13.0,Saudi Arabian Grand Prix,2021
25379,1072,852,213,22,8,14,14,14,0.0,49,\N,\N,44,10,92.506,240.269,11,Yuki,Tsunoda,Yuki Tsunoda,8.0,Saudi Arabian Grand Prix,2021
25380,1072,8,51,7,12,15,15,15,0.0,49,\N,\N,45,13,92.778,239.565,11,Kimi,Räikkönen,Kimi Räikkönen,12.0,Saudi Arabian Grand Prix,2021
25381,1072,20,117,5,17,\N,R,16,0.0,44,\N,\N,41,16,94.03,236.375,130,Sebastian,Vettel,Sebastian Vettel,17.0,Saudi Arabian Grand Prix,2021
25382,1072,815,9,11,5,\N,R,17,0.0,14,\N,\N,9,17,94.138,236.104,4,Sergio,Pérez,Sergio Pérez,5.0,Saudi Arabian Grand Prix,2021
25383,1072,853,210,9,20,\N,R,18,0.0,14,\N,\N,7,20,97.043,229.036,4,Nikita,Mazepin,Nikita Mazepin,20.0,Saudi Arabian Grand Prix,2021
25384,1072,847,3,63,14,\N,R,19,0.0,14,\N,\N,7,19,96.13,231.211,4,George,Russell,George Russell,14.0,Saudi Arabian Grand Prix,2021
25385,1072,854,210,47,19,\N,R,20,0.0,8,\N,\N,8,18,96.043,231.421,3,Mick,Schumacher,Mick Schumacher,19.0,Saudi Arabian Grand Prix,2021
25386,1073,830,9,33,1,1,1,1,26.0,58,30:17.3,5417345,39,1,86.103,220.8,1,Max,Verstappen,Max Verstappen,1.0,Abu Dhabi Grand Prix,2021
25387,1073,1,131,44,2,2,2,2,18.0,58,2.256,5419601,43,3,86.615,219.495,1,Lewis,Hamilton,Lewis Hamilton,2.0,Abu Dhabi Grand Prix,2021
25388,1073,832,6,55,5,3,3,3,15.0,58,5.173,5422518,51,9,87.618,216.982,1,Carlos,Sainz,Carlos Sainz,5.0,Abu Dhabi Grand Prix,2021
25389,1073,852,213,22,8,4,4,4,12.0,58,5.692,5423037,50,7,87.496,217.285,1,Yuki,Tsunoda,Yuki Tsunoda,8.0,Abu Dhabi Grand Prix,2021
25390,1073,842,213,10,12,5,5,5,10.0,58,6.531,5423876,49,6,87.342,217.668,1,Pierre,Gasly,Pierre Gasly,12.0,Abu Dhabi Grand Prix,2021
25391,1073,822,131,77,6,6,6,6,8.0,58,7.463,5424808,51,5,86.862,218.871,1,Valtteri,Bottas,Valtteri Bottas,6.0,Abu Dhabi Grand Prix,2021
25392,1073,846,1,4,3,7,7,7,6.0,58,59.2,5476545,58,4,86.762,219.123,1,Lando,Norris,Lando Norris,3.0,Abu Dhabi Grand Prix,2021
25393,1073,4,214,14,11,8,8,8,4.0,58,+1:01.708,5479053,58,8,87.607,217.01,1,Fernando,Alonso,Fernando Alonso,11.0,Abu Dhabi Grand Prix,2021
25394,1073,839,214,31,9,9,9,9,2.0,58,+1:04.026,5481371,58,10,88.249,215.431,1,Esteban,Ocon,Esteban Ocon,9.0,Abu Dhabi Grand Prix,2021
25395,1073,844,6,16,7,10,10,10,1.0,58,+1:06.057,5483402,40,12,88.433,214.983,1,Charles,Leclerc,Charles Leclerc,7.0,Abu Dhabi Grand Prix,2021
25396,1073,20,117,5,15,11,11,11,0.0,58,+1:07.527,5484872,58,11,88.303,215.299,1,Sebastian,Vettel,Sebastian Vettel,15.0,Abu Dhabi Grand Prix,2021
25397,1073,817,1,3,10,12,12,12,0.0,57,\N,\N,48,14,88.723,214.28,11,Daniel,Ricciardo,Daniel Ricciardo,10.0,Abu Dhabi Grand Prix,2021
25398,1073,840,117,18,13,13,13,13,0.0,57,\N,\N,48,13,88.567,214.657,11,Lance,Stroll,Lance Stroll,13.0,Abu Dhabi Grand Prix,2021
25399,1073,854,210,47,19,14,14,14,0.0,57,\N,\N,42,17,89.457,212.522,11,Mick,Schumacher,Mick Schumacher,19.0,Abu Dhabi Grand Prix,2021
25400,1073,815,9,11,4,15,15,15,0.0,55,\N,\N,51,2,86.419,219.993,5,Sergio,Pérez,Sergio Pérez,4.0,Abu Dhabi Grand Prix,2021
25401,1073,849,3,6,16,\N,R,16,0.0,50,\N,\N,30,15,89.293,212.912,3,Nicholas,Latifi,Nicholas Latifi,16.0,Abu Dhabi Grand Prix,2021
25402,1073,841,51,99,14,\N,R,17,0.0,33,\N,\N,33,16,89.442,212.557,6,Antonio,Giovinazzi,Antonio Giovinazzi,14.0,Abu Dhabi Grand Prix,2021
25403,1073,847,3,63,17,\N,R,18,0.0,26,\N,\N,23,19,90.647,209.732,6,George,Russell,George Russell,17.0,Abu Dhabi Grand Prix,2021
25404,1073,8,51,7,18,\N,R,19,0.0,25,\N,\N,23,18,89.698,211.951,23,Kimi,Räikkönen,Kimi Räikkönen,18.0,Abu Dhabi Grand Prix,2021
25405,1073,853,210,9,20,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,139,Nikita,Mazepin,Nikita Mazepin,20.0,Abu Dhabi Grand Prix,2021
25406,1074,844,6,16,1,1,1,1,26.0,57,37:33.6,5853584,51,1,94.57,206.018,1,Charles,Leclerc,Charles Leclerc,1.0,Bahrain Grand Prix,2022
25407,1074,832,6,55,3,2,2,2,18.0,57,5.598,5859182,52,3,95.74,203.501,1,Carlos,Sainz,Carlos Sainz,3.0,Bahrain Grand Prix,2022
25408,1074,1,131,44,5,3,3,3,15.0,57,9.675,5863259,53,5,96.228,202.469,1,Lewis,Hamilton,Lewis Hamilton,5.0,Bahrain Grand Prix,2022
25409,1074,847,131,63,9,4,4,4,12.0,57,11.211,5864795,56,6,96.302,202.313,1,George,Russell,George Russell,9.0,Bahrain Grand Prix,2022
25410,1074,825,210,20,7,5,5,5,10.0,57,14.754,5868338,53,8,96.623,201.641,1,Kevin,Magnussen,Kevin Magnussen,7.0,Bahrain Grand Prix,2022
25411,1074,822,51,77,6,6,6,6,8.0,57,16.119,5869703,53,7,96.599,201.691,1,Valtteri,Bottas,Valtteri Bottas,6.0,Bahrain Grand Prix,2022
25412,1074,839,214,31,11,7,7,7,6.0,57,19.423,5873007,53,14,97.11,200.63,1,Esteban,Ocon,Esteban Ocon,11.0,Bahrain Grand Prix,2022
25413,1074,852,213,22,16,8,8,8,4.0,57,20.386,5873970,53,13,97.104,200.642,1,Yuki,Tsunoda,Yuki Tsunoda,16.0,Bahrain Grand Prix,2022
25414,1074,4,214,14,8,9,9,9,2.0,57,22.39,5875974,44,10,96.733,201.412,1,Fernando,Alonso,Fernando Alonso,8.0,Bahrain Grand Prix,2022
25415,1074,855,51,24,15,10,10,10,1.0,57,23.064,5876648,39,9,96.685,201.512,1,Guanyu,Zhou,Guanyu Zhou,15.0,Bahrain Grand Prix,2022
25416,1074,854,210,47,12,11,11,11,0.0,57,32.574,5886158,37,11,96.956,200.948,1,Mick,Schumacher,Mick Schumacher,12.0,Bahrain Grand Prix,2022
25417,1074,840,117,18,19,12,12,12,0.0,57,45.873,5899457,49,15,97.146,200.555,1,Lance,Stroll,Lance Stroll,19.0,Bahrain Grand Prix,2022
25418,1074,848,3,23,14,13,13,13,0.0,57,53.932,5907516,50,18,97.355,200.125,1,Alexander,Albon,Alexander Albon,14.0,Bahrain Grand Prix,2022
25419,1074,817,1,3,18,14,14,14,0.0,57,54.975,5908559,50,16,97.261,200.318,1,Daniel,Ricciardo,Daniel Ricciardo,18.0,Bahrain Grand Prix,2022
25420,1074,846,1,4,13,15,15,15,0.0,57,56.335,5909919,51,12,96.988,200.882,1,Lando,Norris,Lando Norris,13.0,Bahrain Grand Prix,2022
25421,1074,849,3,6,20,16,16,16,0.0,57,+1:01.795,5915379,51,20,98.251,198.3,1,Nicholas,Latifi,Nicholas Latifi,20.0,Bahrain Grand Prix,2022
25422,1074,807,117,27,17,17,17,17,0.0,57,+1:03.829,5917413,49,19,98.201,198.401,1,Nico,Hülkenberg,Nico Hülkenberg,17.0,Bahrain Grand Prix,2022
25423,1074,815,9,11,4,18,18,18,0.0,56,\N,\N,52,4,96.089,202.762,32,Sergio,Pérez,Sergio Pérez,4.0,Bahrain Grand Prix,2022
25424,1074,830,9,1,2,19,19,19,0.0,54,\N,\N,51,2,95.44,204.14,32,Max,Verstappen,Max Verstappen,2.0,Bahrain Grand Prix,2022
25425,1074,842,213,10,10,\N,R,20,0.0,44,\N,\N,34,17,97.324,200.189,131,Pierre,Gasly,Pierre Gasly,10.0,Bahrain Grand Prix,2022
25426,1075,830,9,1,4,1,1,1,25.0,50,24:19.3,5059293,50,2,91.772,242.191,1,Max,Verstappen,Max Verstappen,4.0,Saudi Arabian Grand Prix,2022
25427,1075,844,6,16,2,2,2,2,19.0,50,0.549,5059842,48,1,91.634,242.556,1,Charles,Leclerc,Charles Leclerc,2.0,Saudi Arabian Grand Prix,2022
25428,1075,832,6,55,3,3,3,3,15.0,50,8.097,5067390,48,3,91.905,241.841,1,Carlos,Sainz,Carlos Sainz,3.0,Saudi Arabian Grand Prix,2022
25429,1075,815,9,11,1,4,4,4,12.0,50,10.8,5070093,46,4,92.042,241.481,1,Sergio,Pérez,Sergio Pérez,1.0,Saudi Arabian Grand Prix,2022
25430,1075,847,131,63,6,5,5,5,10.0,50,32.732,5092025,43,7,92.821,239.454,1,George,Russell,George Russell,6.0,Saudi Arabian Grand Prix,2022
25431,1075,839,214,31,5,6,6,6,8.0,50,56.017,5115310,46,9,93.103,238.729,1,Esteban,Ocon,Esteban Ocon,5.0,Saudi Arabian Grand Prix,2022
25432,1075,846,1,4,11,7,7,7,6.0,50,56.124,5115417,46,5,92.753,239.629,1,Lando,Norris,Lando Norris,11.0,Saudi Arabian Grand Prix,2022
25433,1075,842,213,10,9,8,8,8,4.0,50,+1:02.946,5122239,42,10,93.468,237.796,1,Pierre,Gasly,Pierre Gasly,9.0,Saudi Arabian Grand Prix,2022
25434,1075,825,210,20,10,9,9,9,2.0,50,+1:04.308,5123601,48,6,92.779,239.562,1,Kevin,Magnussen,Kevin Magnussen,10.0,Saudi Arabian Grand Prix,2022
25435,1075,1,131,44,15,10,10,10,1.0,50,+1:13.948,5133241,47,8,92.997,239.001,1,Lewis,Hamilton,Lewis Hamilton,16.0,Saudi Arabian Grand Prix,2022
25436,1075,855,51,24,12,11,11,11,0.0,50,+1:22.215,5141508,45,13,93.924,236.642,1,Guanyu,Zhou,Guanyu Zhou,13.0,Saudi Arabian Grand Prix,2022
25437,1075,807,117,27,17,12,12,12,0.0,50,+1:31.742,5151035,47,11,93.651,237.332,1,Nico,Hülkenberg,Nico Hülkenberg,18.0,Saudi Arabian Grand Prix,2022
25438,1075,840,117,18,13,13,13,13,0.0,49,\N,\N,46,16,94.446,235.334,11,Lance,Stroll,Lance Stroll,15.0,Saudi Arabian Grand Prix,2022
25439,1075,848,3,23,16,14,14,14,0.0,47,\N,\N,46,15,94.368,235.528,130,Alexander,Albon,Alexander Albon,17.0,Saudi Arabian Grand Prix,2022
25440,1075,822,51,77,8,\N,R,15,0.0,36,\N,\N,31,14,93.979,236.503,141,Valtteri,Bottas,Valtteri Bottas,8.0,Saudi Arabian Grand Prix,2022
25441,1075,4,214,14,7,\N,R,16,0.0,35,\N,\N,33,12,93.831,236.876,103,Fernando,Alonso,Fernando Alonso,7.0,Saudi Arabian Grand Prix,2022
25442,1075,817,1,3,14,\N,R,17,0.0,35,\N,\N,34,17,94.487,235.232,6,Daniel,Ricciardo,Daniel Ricciardo,12.0,Saudi Arabian Grand Prix,2022
25443,1075,849,3,6,18,\N,R,18,0.0,14,\N,\N,9,18,97.53,227.892,3,Nicholas,Latifi,Nicholas Latifi,19.0,Saudi Arabian Grand Prix,2022
25444,1075,852,213,22,19,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,131,Yuki,Tsunoda,Yuki Tsunoda,20.0,Saudi Arabian Grand Prix,2022
25445,1075,854,210,47,0,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,54,Mick,Schumacher,Mick Schumacher,14.0,Saudi Arabian Grand Prix,2022
25446,1076,844,6,16,1,1,1,1,26.0,58,27:46.5,5266548,58,1,80.26,236.74,1,Charles,Leclerc,Charles Leclerc,1.0,Australian Grand Prix,2022
25447,1076,815,9,11,3,2,2,2,18.0,58,20.524,5287072,58,3,81.094,234.305,1,Sergio,Pérez,Sergio Pérez,3.0,Australian Grand Prix,2022
25448,1076,847,131,63,6,3,3,3,15.0,58,25.593,5292141,53,4,81.495,233.152,1,George,Russell,George Russell,6.0,Australian Grand Prix,2022
25449,1076,1,131,44,5,4,4,4,12.0,58,28.543,5295091,51,7,81.886,232.039,1,Lewis,Hamilton,Lewis Hamilton,5.0,Australian Grand Prix,2022
25450,1076,846,1,4,4,5,5,5,10.0,58,53.303,5319851,55,8,82.248,231.018,1,Lando,Norris,Lando Norris,4.0,Australian Grand Prix,2022
25451,1076,817,1,3,7,6,6,6,8.0,58,53.737,5320285,54,9,82.451,230.449,1,Daniel,Ricciardo,Daniel Ricciardo,7.0,Australian Grand Prix,2022
25452,1076,839,214,31,8,7,7,7,6.0,58,+1:01.683,5328231,58,10,82.469,230.399,1,Esteban,Ocon,Esteban Ocon,8.0,Australian Grand Prix,2022
25453,1076,822,51,77,12,8,8,8,4.0,58,+1:08.439,5334987,54,5,81.651,232.707,1,Valtteri,Bottas,Valtteri Bottas,12.0,Australian Grand Prix,2022
25454,1076,842,213,10,11,9,9,9,2.0,58,+1:16.221,5342769,52,13,82.731,229.669,1,Pierre,Gasly,Pierre Gasly,11.0,Australian Grand Prix,2022
25455,1076,848,3,23,20,10,10,10,1.0,58,+1:19.382,5345930,54,12,82.589,230.064,1,Alexander,Albon,Alexander Albon,16.0,Australian Grand Prix,2022
25456,1076,855,51,24,14,11,11,11,0.0,58,+1:21.695,5348243,55,11,82.541,230.198,1,Guanyu,Zhou,Guanyu Zhou,14.0,Australian Grand Prix,2022
25457,1076,840,117,18,19,12,12,12,0.0,58,+1:28.598,5355146,48,17,83.592,227.304,1,Lance,Stroll,Lance Stroll,20.0,Australian Grand Prix,2022
25458,1076,854,210,47,15,13,13,13,0.0,57,\N,\N,55,14,83.006,228.908,11,Mick,Schumacher,Mick Schumacher,15.0,Australian Grand Prix,2022
25459,1076,825,210,20,16,14,14,14,0.0,57,\N,\N,44,15,83.071,228.729,11,Kevin,Magnussen,Kevin Magnussen,17.0,Australian Grand Prix,2022
25460,1076,852,213,22,13,15,15,15,0.0,57,\N,\N,56,16,83.342,227.985,11,Yuki,Tsunoda,Yuki Tsunoda,13.0,Australian Grand Prix,2022
25461,1076,849,3,6,18,16,16,16,0.0,57,\N,\N,49,18,83.882,226.518,11,Nicholas,Latifi,Nicholas Latifi,19.0,Australian Grand Prix,2022
25462,1076,4,214,14,10,17,17,17,0.0,57,\N,\N,57,2,80.846,235.024,11,Fernando,Alonso,Fernando Alonso,10.0,Australian Grand Prix,2022
25463,1076,830,9,1,2,\N,R,18,0.0,38,\N,\N,37,6,81.677,232.633,95,Max,Verstappen,Max Verstappen,2.0,Australian Grand Prix,2022
25464,1076,20,117,5,17,\N,R,19,0.0,22,\N,\N,17,19,85.189,223.042,3,Sebastian,Vettel,Sebastian Vettel,18.0,Australian Grand Prix,2022
25465,1076,832,6,55,9,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,20,Carlos,Sainz,Carlos Sainz,9.0,Australian Grand Prix,2022
25466,1077,830,9,1,1,1,1,1,26.0,63,32:08.0,5527986,55,1,78.446,225.281,1,Max,Verstappen,Max Verstappen,1.0,Emilia Romagna Grand Prix,2022
25467,1077,815,9,11,3,2,2,2,18.0,63,16.527,5544513,52,3,78.949,223.845,1,Sergio,Pérez,Sergio Pérez,7.0,Emilia Romagna Grand Prix,2022
25468,1077,846,1,4,5,3,3,3,15.0,63,34.834,5562820,61,7,80.903,218.439,1,Lando,Norris,Lando Norris,3.0,Emilia Romagna Grand Prix,2022
25469,1077,847,131,63,11,4,4,4,12.0,63,42.506,5570492,57,8,80.962,218.28,1,George,Russell,George Russell,11.0,Emilia Romagna Grand Prix,2022
25470,1077,822,51,77,7,5,5,5,10.0,63,43.181,5571167,43,6,80.758,218.831,1,Valtteri,Bottas,Valtteri Bottas,8.0,Emilia Romagna Grand Prix,2022
25471,1077,844,6,16,2,6,6,6,8.0,63,56.072,5584058,63,2,78.574,224.914,1,Charles,Leclerc,Charles Leclerc,2.0,Emilia Romagna Grand Prix,2022
25472,1077,852,213,22,12,7,7,7,6.0,63,+1:01.110,5589096,61,5,80.544,219.412,1,Yuki,Tsunoda,Yuki Tsunoda,16.0,Emilia Romagna Grand Prix,2022
25473,1077,20,117,5,13,8,8,8,4.0,63,+1:10.892,5598878,47,9,81.211,217.61,1,Sebastian,Vettel,Sebastian Vettel,9.0,Emilia Romagna Grand Prix,2022
25474,1077,825,210,20,8,9,9,9,2.0,63,+1:15.260,5603246,61,10,81.238,217.538,1,Kevin,Magnussen,Kevin Magnussen,4.0,Emilia Romagna Grand Prix,2022
25475,1077,840,117,18,15,10,10,10,1.0,62,\N,\N,46,16,81.75,216.176,11,Lance,Stroll,Lance Stroll,15.0,Emilia Romagna Grand Prix,2022
25476,1077,848,3,23,18,11,11,11,0.0,62,\N,\N,61,17,81.757,216.157,11,Alexander,Albon,Alexander Albon,20.0,Emilia Romagna Grand Prix,2022
25477,1077,842,213,10,17,12,12,12,0.0,62,\N,\N,34,15,81.713,216.274,11,Pierre,Gasly,Pierre Gasly,17.0,Emilia Romagna Grand Prix,2022
